GW190513_205428, 12.492641413755395, 0.0, 21.193349721782255, 1.9893692966737717, 3.2247403393299052, 0.39276440801736695, 0.13111719237168007, 0.11372089081852638
GW190421_213856, 10.124326808700413, 0.0, 30.928405385950644, 4.908270763277738, 5.945658873161218, 0.4734594644184862, 0.19224289939616168, 0.2124653417672533
GW190425_081805, 12.417191867870221, 0.0, 1.431272163068447, 0.01338236528381076, 0.015032956097590588, 0.038805051632585526, 0.010800597993611504, 0.00983315667490444
GW190630_185205, 15.556105329654258, 0.0, 24.284552357713157, 1.8205834427988883, 2.2721109755319695, 0.21689976280567014, 0.08448839963670793, 0.0799840839114247
GW190519_153544, 13.894698013258603, 0.0, 43.31705590606072, 7.598074215273172, 6.168308362393091, 0.47146570060913845, 0.1567882139787949, 0.24930871249894954
GW191230_180458, 10.376849693887383, 0.0, 36.17518703003225, 5.887987805643334, 8.324937822723562, 0.6773729400004453, 0.257070951989265, 0.2696089526486595
GW200208_130117, 11.049841466007422, 0.0, 27.544157346919924, 2.922245298230358, 3.425732745083522, 0.4030823579184582, 0.13373052887798237, 0.13842869762036686
GW191204_171526, 17.638611714809077, 0.0, 8.662986019347246, 0.29373099971996197, 0.2899341272352558, 0.12079207449065353, 0.036698225948789354, 0.03844645784863003
GW170608_020116, 15.43892770596338, 0.0, 7.987916013109809, 0.18463876330306395, 0.16900609732993566, 0.06915168754681356, 0.020518439170100912, 0.02459457733718476
GW190413_052954, 8.885483608222087, 0.0, 26.147144043993382, 4.564226226334725, 5.541205603951919, 0.5264147790744251, 0.2277131327540865, 0.3083133357411709
GW190527_092055, 8.92076215148616, 0.0, 23.980947728188976, 4.020015590225892, 6.57339983663131, 0.411847011245631, 0.1771554146441802, 0.25033625101247087
GW170809_082821, 12.710629250993575, 0.0, 24.87023930209094, 1.503630209227797, 2.0121244075781455, 0.20931423602266905, 0.06387698194861255, 0.048317300600535046
GW200216_220804, 8.722451558110615, 0.0, 34.22342132390249, 8.201136328237919, 8.101218664002523, 0.6011261234256106, 0.247860928422157, 0.30438733237623616
GW151226_033853, 13.50222554706603, 0.0, 8.811260221049187, 0.2066836223145998, 0.24675285072083142, 0.10373460166068604, 0.03137508261892237, 0.024890739531169298
GW190707_093326, 13.120208781430316, 0.0, 8.47356706185183, 0.4045066913600017, 0.417534288463818, 0.1683741813877949, 0.05435381165568977, 0.059010223960767716
GW190731_140936, 8.504864940552432, 0.0, 29.645102068017717, 5.649650867982668, 6.494607794440416, 0.5571418798275769, 0.24353879963999636, 0.30623596692936506
GW170202_135657, 9.056153522092579, 0.0, 17.9308539423889, 1.8886445398743348, 2.700710063680102, 0.2632381422035002, 0.11367702092144644, 0.129309283923415
GW191109_010717, 16.461053196773342, 0.0, 48.394844670255445, 8.48891564457287, 10.806535486222288, 0.29246272627329956, 0.11513274748188529, 0.17844677737587916
GW191129_134029, 13.247514216553412, 0.0, 7.288237057614066, 0.24398586428378, 0.3689501560770241, 0.16417664982785285, 0.05613549042763023, 0.03980179758130464
